,0,1,2,3,4,5,6
57,0.026810266,0.078371435,0.029818032,0.07907087,0.028848762,0.63879466,0.11828602
58,0.700364,0.050067134,0.04008947,0.028273702,0.0904168,0.058002304,0.032786608
59,0.032425415,0.03929514,0.102141134,0.09843187,0.6693663,0.029774599,0.028565602
60,0.031283688,0.049265362,0.036162555,0.04877033,0.55354124,0.22706231,0.053914484
61,0.0685086,0.09788868,0.5937942,0.03924719,0.035028033,0.14050972,0.025023542
62,0.037258007,0.0677516,0.6776742,0.050944537,0.061845202,0.07626888,0.028257484
63,0.027225459,0.03066923,0.030997781,0.76981866,0.0659992,0.052607454,0.022682145
64,0.06731607,0.047310103,0.07025428,0.5733327,0.051368173,0.110710904,0.07970779
65,0.027261036,0.023341505,0.027094545,0.026521737,0.026789429,0.03357721,0.8354146
66,0.043898005,0.06263122,0.7333246,0.06469085,0.028589807,0.035817496,0.031048
67,0.04172801,0.057320464,0.66440237,0.07826493,0.07375154,0.03319843,0.05133425
68,0.039402846,0.036177985,0.04023719,0.042622674,0.04670213,0.07246242,0.72239476
69,0.050284185,0.13569584,0.040462356,0.59129965,0.027399631,0.08093214,0.073926106
70,0.037867602,0.5994095,0.09334839,0.10762777,0.09119535,0.03276375,0.037787605
71,0.056357197,0.046254005,0.14549665,0.036811803,0.028505376,0.64780134,0.03877359
72,0.036593348,0.72873276,0.082563266,0.055248726,0.030170856,0.035621133,0.031069783
73,0.68435293,0.06122875,0.040571947,0.06833103,0.07635017,0.041837443,0.027327716
74,0.054729525,0.05711024,0.038798094,0.71773684,0.06924683,0.03737755,0.025000935
75,0.037180696,0.047239617,0.057097837,0.044434104,0.043771457,0.7398486,0.03042768
76,0.029269932,0.029476393,0.032001805,0.027133482,0.027325427,0.028799966,0.82599294
77,0.047276296,0.6482508,0.043623373,0.14893062,0.02966171,0.041174587,0.04108265
78,0.034108553,0.64120287,0.13382597,0.041325074,0.0813648,0.041222826,0.02694999
79,0.04463171,0.61360556,0.04314362,0.09064106,0.0549775,0.07157792,0.081422664
80,0.04163287,0.047898516,0.040122226,0.683666,0.10577781,0.03600954,0.04489314
81,0.054243263,0.03950185,0.597916,0.042146087,0.20637186,0.028687982,0.03113292
82,0.028119003,0.04247556,0.05266625,0.027954767,0.03520036,0.779834,0.033750154
83,0.037802853,0.7853053,0.04604435,0.053369507,0.025925798,0.02799396,0.023558209
84,0.056938984,0.046651836,0.55517256,0.113806985,0.053374108,0.122063875,0.051991656
85,0.62250316,0.123669624,0.0766971,0.04993842,0.03944676,0.044733953,0.043010987
86,0.03806125,0.6716636,0.06337293,0.0765607,0.024692543,0.10233685,0.023312178
87,0.033106696,0.13465162,0.65070534,0.05881927,0.050373025,0.034907244,0.03743677
88,0.033604383,0.7602991,0.060212743,0.039626088,0.044934746,0.034804657,0.026518328
89,0.051793475,0.046128288,0.04907625,0.114354484,0.04539653,0.59635055,0.09690052
90,0.035232186,0.16747248,0.66910154,0.03872265,0.031271838,0.030196004,0.028003244
91,0.04377396,0.092015766,0.043342743,0.037803147,0.03129828,0.65640783,0.0953582
92,0.0531591,0.17077574,0.61831045,0.04503869,0.05234058,0.032278083,0.02809735
93,0.061369605,0.14723156,0.049814843,0.054414686,0.053129386,0.5973021,0.036737833
94,0.06327411,0.100753725,0.06241651,0.103750564,0.5985075,0.03661362,0.034683924
95,0.030237274,0.057985984,0.18273549,0.0400525,0.62663454,0.027710564,0.034643706
96,0.030672714,0.13568935,0.70235616,0.031883966,0.02246613,0.0481595,0.028772019
97,0.03331245,0.036562353,0.036035284,0.038569793,0.034409717,0.77700776,0.044102684
98,0.03200616,0.10292553,0.041233525,0.70956975,0.04044834,0.044451848,0.02936481
99,0.113209754,0.06712162,0.6962631,0.02909029,0.044046313,0.025203736,0.025065249
100,0.057110853,0.2563137,0.084046915,0.17202894,0.050485104,0.34095627,0.039058205
101,0.06872762,0.3386219,0.38370118,0.046417437,0.047580756,0.07458015,0.04037105
102,0.062345825,0.43386006,0.25433207,0.05074786,0.08956531,0.07198951,0.037159387
103,0.14231606,0.0965213,0.36729318,0.13661548,0.05682795,0.15867695,0.041749135
104,0.5426393,0.16454552,0.12315617,0.059703127,0.039337404,0.043566912,0.027051514
105,0.05209691,0.110412635,0.07701512,0.25429103,0.09132249,0.32388982,0.090972036
106,0.108719885,0.06556489,0.102210306,0.12228946,0.48710713,0.06880563,0.045302693
107,0.06884372,0.22844438,0.35373324,0.10013815,0.11135877,0.07938109,0.058100615
108,0.084259346,0.3486801,0.17807019,0.098602846,0.07908476,0.14668429,0.06461842
109,0.062206972,0.22362334,0.26352963,0.23045309,0.07867131,0.11043764,0.031078005
110,0.044750776,0.03520446,0.094037816,0.0460879,0.21524115,0.35715267,0.20752524
111,0.20453316,0.13316019,0.18611498,0.15440592,0.065400235,0.19882579,0.057559725
112,0.49026263,0.058470353,0.045042466,0.26468688,0.03826873,0.058969434,0.04429946
113,0.09877424,0.16053148,0.088593334,0.13306402,0.1337062,0.29507837,0.09025234
114,0.046954516,0.06533773,0.11473536,0.124896586,0.17585473,0.20643055,0.26579052
115,0.17442569,0.18330994,0.1191587,0.16115503,0.17340738,0.14613909,0.04240419
116,0.15429157,0.23240219,0.22748718,0.13787486,0.13149604,0.07200116,0.04444702
117,0.061066248,0.054710303,0.09591553,0.34747818,0.29368198,0.06430886,0.08283888
118,0.071766384,0.39102858,0.20524776,0.071102954,0.13263595,0.08065829,0.04756002
119,0.09761728,0.16900578,0.14340162,0.3985177,0.06079841,0.084971845,0.045687366
120,0.13020894,0.40151855,0.17545675,0.05131626,0.1025996,0.09690159,0.0419983
121,0.12314961,0.3766619,0.2577196,0.08555893,0.06629539,0.051008824,0.03960572
122,0.077808276,0.06074737,0.45246208,0.14106824,0.0360659,0.19419649,0.037651703
123,0.11258277,0.39671412,0.08811439,0.084001645,0.10076737,0.15433423,0.06348552
124,0.09680047,0.23601612,0.13945329,0.18921293,0.13374569,0.06273922,0.14203222
125,0.076402165,0.60541475,0.14808448,0.04861201,0.049082227,0.037492685,0.034911644
126,0.13571396,0.26062325,0.0984944,0.31343496,0.059153628,0.085652344,0.046927463
127,0.07016212,0.26746613,0.14648505,0.2935251,0.1136291,0.06312491,0.04560765
128,0.08566987,0.06911203,0.27393222,0.2073436,0.097583316,0.11647952,0.14987943
129,0.13083495,0.10444395,0.18677148,0.13186125,0.10818482,0.14630142,0.19160205
130,0.03645011,0.050695986,0.055988636,0.049971685,0.06717018,0.6336102,0.1061132
131,0.059845686,0.04174101,0.05879995,0.06309837,0.32316357,0.36309773,0.09025363
132,0.09734509,0.11818215,0.18387812,0.19410424,0.30535114,0.06700738,0.034131832
133,0.059728216,0.10658779,0.4798339,0.17341384,0.09629282,0.045682527,0.038460944
134,0.062078446,0.1733948,0.05912807,0.15806423,0.16704078,0.096497096,0.2837966
135,0.09963549,0.28386223,0.12765624,0.07072582,0.08279432,0.30317533,0.032150593
136,0.07426389,0.42690933,0.19200838,0.07760732,0.07101441,0.10564402,0.052552678
137,0.2672324,0.3038407,0.1290065,0.079653956,0.091563284,0.08095455,0.04774858
138,0.11984427,0.22069944,0.11203957,0.16460651,0.18016043,0.13169493,0.07095482
139,0.054325406,0.3229284,0.18956809,0.045054857,0.1134837,0.24410793,0.030531645
140,0.05454929,0.060052056,0.09254921,0.29103753,0.4076174,0.057978902,0.036215704
141,0.047865685,0.05740027,0.16440982,0.29416728,0.10589686,0.28651875,0.0437413
142,0.23441528,0.26084268,0.28583056,0.06348102,0.06537713,0.05269842,0.03735491
143,0.13328524,0.10909288,0.19895834,0.1401927,0.07480132,0.17241539,0.17125417
144,0.10425238,0.37007114,0.24821813,0.10020919,0.04995833,0.06614576,0.061145034
145,0.54991525,0.2154984,0.083944805,0.04257433,0.032595757,0.0468288,0.028642636
146,0.06996991,0.4594371,0.09336236,0.12183328,0.15051483,0.061220594,0.043661855
147,0.079845496,0.5676738,0.1123355,0.113232516,0.038989235,0.051532485,0.03639092
148,0.09531978,0.2112236,0.06615813,0.13945504,0.05970438,0.08259702,0.34554207
149,0.113404706,0.4010718,0.13057172,0.13263115,0.0904617,0.07951574,0.0523432
150,0.13684049,0.12273178,0.17281668,0.14446558,0.16410877,0.13702685,0.12200985
151,0.05926854,0.0662258,0.12093286,0.07085641,0.11983929,0.23815668,0.32472038
152,0.0932207,0.10983682,0.14109272,0.13016944,0.20164008,0.13150185,0.19253838
153,0.06712747,0.37288707,0.2368801,0.18348177,0.0540046,0.04541133,0.040207658
154,0.1888562,0.2507336,0.12395091,0.11414654,0.11318678,0.14416045,0.064965464
155,0.05713589,0.14359474,0.30760705,0.08148552,0.095011,0.20304804,0.112117805
156,0.07089548,0.52967274,0.14594766,0.094682366,0.07625406,0.043961644,0.038586065
157,0.12761742,0.119546406,0.1715002,0.24260029,0.23976123,0.059605174,0.0393693
158,0.13140795,0.14261287,0.1403931,0.11356431,0.27461186,0.13744362,0.059966277
159,0.07115128,0.1046415,0.19794078,0.1842032,0.042949695,0.35364783,0.045465622
